preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,espaco_social,piscina,academia
495000.0,45,1,1,0,1,12.0,1,174.17,630.0,1,1,1,0
435000.0,38,1,1,0,1,11.0,1,101.65,650.0,1,1,0,0
580000.0,50,1,1,0,1,9.0,1,150.0,635.0,1,1,1,0
1400000.0,124,2,4,1,2,4.0,2,652.33,1150.0,1,1,1,1
1490000.0,124,2,4,1,2,0.0,3,53.33,1200.0,0,0,0,0
3400000.0,450,4,5,2,4,6.0,2,695.24,2000.0,1,0,0,0
1390000.0,81,2,3,1,2,5.0,2,426.83,685.0,0,1,1,1
1230000.0,87,2,3,1,2,5.0,2,452.0,600.0,0,1,1,1
4500000.0,300,4,4,3,4,0.0,5,95.0,1700.0,0,0,0,0
1500000.0,130,3,3,1,3,9.0,2,520.0,1250.0,1,1,1,1
296240.0,27,1,1,1,1,4.0,0,85.02,390.0,1,0,0,1
4000000.0,150,3,2,1,3,13.0,2,47.5,1225.0,1,0,1,0
1290000.0,120,2,4,1,2,0.0,3,46.67,1350.0,0,0,0,0
2300000.0,180,3,2,1,3,21.0,2,616.08,915.0,0,1,1,1
1295000.0,91,2,3,1,2,9.0,2,488.33,854.0,0,1,1,1
1076400.0,175,3,4,1,3,1.0,2,181.57,500.0,0,0,1,0
2297873.0,200,5,4,2,5,4.0,2,666.0,1700.0,1,1,1,0
3000000.0,360,2,4,1,2,0.0,2,45.0,1100.0,0,0,0,0
1640000.0,250,3,4,0,3,15.0,2,43.5,1500.0,0,0,0,0
450000.0,45,1,1,0,1,7.0,1,117.78,1450.0,1,1,1,1
390000.0,50,1,1,0,1,14.0,1,115.0,1200.0,1,1,1,1
390000.0,70,1,1,0,1,15.0,1,198.33,2000.0,1,1,1,1
680000.0,134,2,3,0,2,3.0,1,280.0,700.0,0,0,0,0
900000.0,180,3,5,1,3,2.0,2,511.0,1440.0,1,0,0,0
1320000.0,170,2,4,1,2,0.0,2,37.58,1890.0,0,0,0,0
1341000.0,320,3,4,1,3,3.0,1,289.49,650.0,0,0,0,0
890000.0,110,2,3,1,2,1.0,1,223.0,380.0,0,0,0,0
650000.0,117,2,3,0,2,1.0,1,166.67,310.0,0,0,0,0
1400000.0,181,2,3,1,2,9.0,2,448.58,1350.0,0,0,0,0
3990000.0,268,4,4,4,4,4.0,3,148.75,2753.0,0,0,1,1
796400.0,44,1,1,0,1,14.0,1,375.0,682.0,1,0,1,1
792000.0,44,1,1,0,1,13.0,1,375.0,682.0,1,0,1,1
750000.0,44,1,1,1,1,0.0,1,23.5,750.0,0,0,0,0
950000.0,44,1,1,1,1,5.0,1,195.28,620.0,1,1,1,1
1250000.0,78,1,1,0,1,20.0,2,375.0,682.0,1,0,1,1
585000.0,100,1,3,0,1,2.0,1,121.0,340.0,0,0,0,0
2200000.0,175,4,4,2,4,4.0,3,67.5,2500.0,0,0,0,0
520000.0,32,1,1,1,1,5.0,1,408.33,590.0,0,1,1,1
520000.0,30,1,1,1,1,5.0,1,408.33,590.0,0,1,1,1
1059840.0,84,3,2,2,3,8.0,2,321.04,1280.0,1,0,0,0
445000.0,42,1,1,0,1,7.0,1,214.0,1050.0,1,0,0,1
1490000.0,165,3,4,1,3,11.0,2,43.75,1500.0,0,0,1,0
1400000.0,173,3,4,2,3,6.0,2,54.33,1400.0,0,0,0,0
2200000.0,320,4,5,3,4,5.0,3,516.4,2200.0,1,0,0,0
3990000.0,542,6,4,4,6,13.0,4,1600.0,3400.0,1,1,1,1
4500000.0,250,5,4,4,5,16.0,4,1416.67,2200.0,1,1,1,0
420000.0,42,1,1,1,1,17.0,1,166.67,1800.0,1,0,1,1
2100000.0,118,3,3,2,3,12.0,3,370.0,1500.0,1,1,1,1
540000.0,65,2,2,1,2,1.0,1,227.0,891.0,0,0,0,0
600000.0,130,2,3,0,2,4.0,1,207.0,850.0,1,0,0,0
1750000.0,165,3,4,1,3,0.0,2,53.75,2100.0,0,0,0,0
2630000.0,134,3,4,2,3,0.0,2,90.5,3430.0,0,0,0,0
610607.0,152,1,3,0,1,3.0,1,149.31,650.0,0,0,0,0
570000.0,120,2,3,0,2,2.0,1,225.0,600.0,0,0,0,0
700000.0,38,1,1,1,1,7.0,1,193.0,250.0,1,0,0,0
450000.0,140,2,4,1,2,0.0,1,150.0,600.0,0,0,0,0
300000.0,105,3,3,1,3,1.0,0,28.69,100.0,0,0,0,0
750000.0,129,3,4,1,3,2.0,3,262.0,750.0,0,0,0,0
554000.0,115,3,4,1,3,3.0,1,77.91,350.0,0,0,0,0
590000.0,125,2,3,1,2,2.0,2,220.0,600.0,0,0,0,0
990000.0,231,3,4,1,3,1.0,3,213.83,800.0,0,0,0,0
490000.0,110,2,3,1,2,3.0,1,123.75,350.0,0,0,0,0
875000.0,116,2,3,1,2,5.0,2,167.0,770.0,0,1,1,0
699000.0,130,2,3,1,2,6.0,2,187.0,600.0,0,0,0,0
2490000.0,310,4,4,2,4,9.0,5,79.58,650.0,0,0,1,1
350000.0,80,2,3,1,2,1.0,1,150.0,300.0,0,0,0,0
450000.0,90,2,3,0,2,1.0,2,36.25,300.0,0,0,0,0
780000.0,180,3,4,1,3,3.0,4,154.75,400.0,0,0,0,0
730000.0,132,3,3,1,3,4.0,2,183.0,330.0,0,0,1,0
630000.0,115,3,1,2,3,3.0,1,147.32,300.0,0,0,0,0
920000.0,190,3,3,1,3,1.0,2,22.75,270.0,0,0,0,0
360000.0,105,1,3,0,1,1.0,1,55.46,426.0,0,0,0,0
1400000.0,240,6,4,3,6,4.0,4,500.0,500.0,0,0,1,0
850000.0,200,2,4,1,2,1.0,2,128.02,600.0,0,0,0,0
790000.0,145,3,4,1,3,2.0,3,287.5,1100.0,1,0,1,0
740000.0,100,2,2,1,2,4.0,2,188.0,520.0,0,1,1,0
270000.0,86,2,0,0,2,3.0,1,75.0,150.0,0,0,0,0
795000.0,200,4,4,1,4,3.0,2,157.67,560.0,1,0,0,0
1000000.0,320,4,5,1,4,8.0,2,290.0,1050.0,0,0,1,0
405000.0,67,2,2,1,2,3.0,2,105.44,350.0,0,0,0,0
320000.0,71,1,3,0,1,1.0,1,55.24,190.0,1,0,0,0
520000.0,124,2,4,1,2,4.0,2,91.98,200.0,0,0,0,0
250000.0,51,1,2,0,1,1.0,1,75.0,350.0,1,0,1,0
240000.0,60,1,3,0,1,5.0,1,80.0,370.0,1,0,1,0
315000.0,100,3,2,1,3,3.0,2,97.65,180.0,1,0,1,0
720000.0,83,3,2,2,3,1.0,2,160.08,570.0,1,0,1,0
1251723.0,113,3,3,2,3,6.0,2,400.0,450.0,0,1,0,1
700000.0,96,2,3,1,2,1.0,1,129.0,600.0,0,0,0,0
1187000.0,194,3,4,1,3,3.0,4,152.52,580.0,0,0,0,0
500000.0,64,2,3,1,2,2.0,2,190.0,500.0,0,0,0,0
980000.0,174,3,3,1,3,2.0,2,405.42,940.0,0,0,0,0
260000.0,35,1,1,1,1,11.0,0,166.67,1500.0,1,1,1,1
1950000.0,148,5,4,1,5,0.0,3,25.42,567.0,0,0,0,0
720000.0,99,2,3,1,2,2.0,2,196.17,990.0,0,0,1,0
530000.0,58,3,2,2,3,4.0,1,251.0,380.0,0,0,1,0
570000.0,58,2,2,2,2,5.0,1,140.0,400.0,0,0,1,0
475000.0,58,2,2,1,2,3.0,1,108.33,390.0,0,0,1,0
750000.0,110,2,3,1,2,5.0,1,205.5,800.0,1,1,1,0
980000.0,170,4,4,2,4,1.0,2,275.0,330.0,0,0,0,0
480000.0,115,2,3,1,2,2.0,1,68.63,650.0,1,0,0,0
520000.0,115,2,3,1,2,3.0,1,124.36,700.0,0,0,0,0
1030000.0,107,2,3,1,2,8.0,2,401.5,950.0,0,1,1,0
1800000.0,174,3,4,2,3,13.0,4,72.42,2750.0,0,1,1,0
575000.0,110,3,3,1,3,2.0,1,166.0,580.0,0,0,0,0
1650000.0,165,3,4,2,3,5.0,3,799.45,1450.0,1,1,1,1
2450000.0,191,4,4,2,4,9.0,4,500.0,2350.0,1,1,1,1
330000.0,55,2,2,1,2,2.0,1,64.59,350.0,0,0,0,0
300000.0,85,2,2,0,2,7.0,1,52.41,770.0,1,0,1,0
350000.0,70,3,2,1,3,3.0,2,72.84,300.0,0,0,0,0
1360000.0,85,3,3,1,3,0.0,3,28.75,880.0,0,0,0,0
560000.0,120,3,3,1,3,2.0,1,144.0,400.0,0,0,0,0
657000.0,100,3,3,1,3,7.0,2,156.36,1100.0,1,1,1,1
1390000.0,120,2,4,1,2,0.0,3,485.75,2070.0,0,0,0,0
680000.0,200,3,4,1,3,4.0,2,166.67,600.0,0,0,0,0
958948.0,200,3,3,1,3,9.0,3,340.0,1300.0,1,1,1,0
495000.0,65,2,2,1,2,6.0,2,154.75,400.0,0,0,1,0
430000.0,70,2,2,1,2,2.0,2,80.0,400.0,0,0,0,0
770000.0,110,3,3,1,3,8.0,2,292.22,1550.0,1,0,1,0
790000.0,105,3,2,1,3,4.0,2,333.33,2000.0,1,0,1,1
1058000.0,225,3,4,2,3,4.0,4,450.0,850.0,1,0,1,0
285000.0,78,2,2,1,2,1.0,1,119.17,300.0,0,0,0,0
660000.0,138,3,4,1,3,2.0,2,149.42,550.0,0,0,0,0
350000.0,80,2,3,1,2,2.0,0,115.33,375.0,0,0,0,0
1900000.0,397,6,5,3,6,0.0,4,110.42,1900.0,0,0,0,0
698000.0,115,3,2,1,3,4.0,2,180.0,700.0,0,0,1,0
1017697.0,87,2,3,1,2,4.0,2,200.0,600.0,1,0,1,0
395000.0,103,1,3,0,1,2.0,0,109.58,450.0,0,0,0,0
2000000.0,200,4,4,1,4,3.0,3,501.55,1500.0,0,0,0,0
850000.0,104,3,2,2,3,0.0,2,21.75,480.0,0,0,0,0
3100000.0,440,5,4,2,5,8.0,5,1320.36,4000.0,1,0,0,0
1390000.0,154,3,4,1,3,7.0,4,50.0,1600.0,1,1,1,0
550000.0,140,2,3,1,2,1.0,1,94.58,350.0,0,0,1,0
420000.0,98,3,3,1,3,2.0,1,167.0,400.0,0,0,0,0
420000.0,100,3,3,1,3,2.0,1,167.0,400.0,1,0,0,0
1600000.0,280,4,4,1,4,8.0,3,375.36,1400.0,1,1,1,1
485000.0,100,1,3,2,1,4.0,1,78.66,800.0,1,0,0,0
920000.0,150,3,3,1,3,9.0,3,243.03,1190.0,1,1,1,0
1600000.0,248,3,4,2,3,1.0,3,500.0,2000.0,1,0,1,0
450000.0,85,3,3,1,3,2.0,2,227.0,630.0,0,0,1,0
650000.0,67,2,2,1,2,4.0,2,119.33,500.0,0,0,0,0
810000.0,89,2,3,1,2,13.0,2,200.92,950.0,0,0,0,0
420000.0,190,3,3,1,3,1.0,2,72.84,350.0,0,0,0,0
600000.0,130,3,3,1,3,3.0,2,183.33,300.0,0,0,0,0
399000.0,73,2,2,1,2,1.0,1,113.82,574.0,1,0,0,0
340000.0,60,1,2,0,1,2.0,1,73.34,417.0,0,0,0,0
500000.0,65,2,2,1,2,1.0,2,166.67,450.0,0,0,0,0
790600.0,88,2,3,1,2,3.0,2,233.33,300.0,0,0,0,0
900000.0,190,2,4,1,2,3.0,2,400.0,1400.0,0,1,1,1
990000.0,180,4,4,2,4,3.0,2,501.0,750.0,1,0,0,0
441000.0,130,2,4,1,2,2.0,1,76.85,260.0,0,0,0,0
1700000.0,168,5,4,3,5,5.0,3,60.67,1750.0,1,1,1,1
1600000.0,168,4,4,2,4,3.0,3,766.47,1750.0,1,1,1,1
539000.0,118,3,3,2,3,1.0,2,184.0,780.0,1,0,1,1
470000.0,115,2,3,1,2,2.0,1,108.33,300.0,0,0,0,0
500000.0,115,2,3,0,2,1.0,1,56.01,350.0,0,0,0,0
2500000.0,348,5,4,2,5,0.0,4,51.5,2980.0,0,0,0,0
2400000.0,347,4,4,3,4,6.0,3,639.47,2700.0,1,1,1,0
550000.0,110,2,3,1,2,5.0,2,150.0,450.0,0,0,0,0
440000.0,110,3,3,1,3,1.0,1,54.43,400.0,0,0,0,0
2400000.0,314,3,4,2,3,3.0,3,733.67,2200.0,0,0,1,1
320000.0,75,2,3,1,2,3.0,1,63.16,450.0,0,0,0,0
2100000.0,246,5,4,2,5,7.0,5,1297.12,2000.0,0,1,1,1
630000.0,68,2,2,1,2,6.0,1,169.0,750.0,1,0,1,0
315000.0,71,2,2,0,2,3.0,1,70.0,400.0,0,0,0,0
680000.0,86,2,3,1,2,7.0,2,233.75,750.0,0,0,1,0
1100000.0,192,3,3,1,3,1.0,3,358.0,700.0,1,0,1,0
2500000.0,393,5,4,2,5,8.0,4,925.14,3864.0,1,0,0,1
670000.0,100,2,3,1,2,3.0,2,143.17,580.0,0,0,0,0
280000.0,40,1,1,1,1,14.0,1,70.51,750.0,1,1,1,1
490000.0,26,1,1,1,1,22.0,1,127.0,600.0,1,1,0,1
800000.0,110,2,4,1,2,4.0,2,216.0,950.0,1,0,0,0
430000.0,106,2,3,0,2,0.0,1,79.45,370.0,0,0,0,0
1220000.0,108,3,3,1,3,4.0,3,452.0,400.0,0,0,1,0
3290000.0,310,4,4,2,4,4.0,4,1260.0,2800.0,1,1,1,1
2990000.0,190,5,4,2,5,0.0,4,91.67,3300.0,0,0,0,0
2100000.0,248,3,4,1,3,8.0,4,619.33,1592.0,0,1,0,0
3000000.0,400,5,4,4,5,10.0,3,618.0,2100.0,1,0,0,0
3300000.0,310,4,4,3,4,0.0,5,145.92,3000.0,0,0,0,0
3300000.0,280,5,4,4,5,0.0,4,159.67,4020.0,0,0,0,0
880000.0,110,3,3,1,3,2.0,2,333.33,650.0,1,0,1,0
3450000.0,420,5,4,4,5,2.0,5,2036.0,2426.0,1,1,1,1
1650000.0,190,3,4,1,3,7.0,3,65.5,1450.0,0,0,0,0
360000.0,47,1,2,0,1,2.0,1,50.0,300.0,1,1,1,1
222000.0,50,1,2,0,1,2.0,1,100.0,250.0,1,0,1,0
212000.0,45,1,2,0,1,2.0,1,50.0,300.0,1,1,1,1
336728.3,90,1,2,0,1,5.0,1,75.0,480.0,1,1,1,1
320000.0,96,2,2,1,2,5.0,1,102.17,400.0,1,1,1,0
300000.0,63,2,3,1,2,3.0,1,91.67,500.0,0,1,1,1
190000.0,48,1,2,0,1,3.0,1,75.0,290.0,1,1,1,1
170000.0,50,1,2,0,1,4.0,1,77.0,393.0,0,0,0,0
400000.0,90,2,3,1,2,1.0,2,71.0,275.0,1,0,0,0
172000.0,45,1,2,0,1,1.0,1,70.0,220.0,0,0,0,0
640000.0,134,3,3,1,3,3.0,2,127.0,410.0,0,0,0,0
187000.0,46,1,2,0,1,3.0,1,58.0,260.0,1,0,1,0
290000.0,89,1,2,0,1,4.0,1,81.67,380.0,1,0,1,0
255387.34,56,1,3,0,1,3.0,1,68.0,280.0,1,0,1,0
280000.0,100,1,3,0,1,5.0,1,102.58,435.0,1,0,0,0
190000.0,60,1,3,0,1,3.0,1,79.0,279.0,1,0,1,0
190000.0,46,1,2,1,1,4.0,1,65.0,270.0,1,0,0,0
235000.0,48,1,2,0,1,2.0,1,70.0,258.0,1,0,1,0
190800.0,49,1,2,0,1,3.0,1,70.0,230.0,1,0,0,0
192000.0,52,1,2,0,1,4.0,1,83.33,251.0,1,0,1,0
305000.0,55,1,2,0,1,3.0,1,73.0,200.0,0,0,0,0
205000.0,50,1,2,0,1,1.0,1,42.03,253.0,1,0,0,0
170000.0,45,1,2,0,1,4.0,1,41.37,280.0,1,0,0,0
160000.0,52,1,2,0,1,1.0,1,28.08,218.0,1,0,1,1
160000.0,50,1,2,0,1,2.0,1,25.68,218.0,1,0,1,0
265000.0,65,1,3,0,1,4.0,1,90.0,250.0,0,0,1,0
255000.0,74,1,3,0,1,3.0,1,69.67,320.0,0,0,0,0
228724.0,50,1,2,0,1,4.0,1,62.5,280.0,1,0,1,0
170000.0,48,1,2,0,1,1.0,1,44.06,250.0,1,0,1,0
430000.0,100,2,3,1,2,1.0,2,108.0,280.0,0,0,0,0
450000.0,98,3,3,1,3,2.0,1,112.0,300.0,1,0,0,0
630000.0,90,2,3,1,2,5.0,2,262.0,1750.0,1,0,1,0
630000.0,100,3,3,1,3,4.0,2,25.0,1200.0,1,0,1,0
850000.0,115,4,4,1,4,6.0,3,363.08,700.0,0,0,1,1
639000.0,140,3,3,1,3,1.0,1,68.37,420.0,0,0,0,0
520000.0,150,2,3,1,2,1.0,2,151.11,700.0,0,0,0,0
910000.0,140,3,4,1,3,10.0,2,183.34,900.0,0,1,1,0
720000.0,200,4,4,1,4,3.0,2,140.0,400.0,0,0,0,0
430000.0,75,1,2,0,1,2.0,1,66.45,400.0,0,0,0,0
445000.0,99,2,3,1,2,6.0,1,80.3,400.0,0,0,0,0
740000.0,105,3,3,1,3,13.0,1,208.17,1150.0,1,1,1,0
600000.0,100,2,4,1,2,3.0,1,142.0,950.0,1,0,0,0
856000.0,140,3,4,1,3,4.0,3,200.75,800.0,0,1,1,1
905000.0,89,3,3,3,3,6.0,2,268.73,900.0,1,1,1,1
1500000.0,296,3,4,1,3,1.0,3,266.2,600.0,1,0,1,0
990000.0,255,2,4,1,2,1.0,2,230.0,650.0,0,0,0,0
395000.0,75,2,2,0,2,7.0,2,81.67,607.0,1,1,1,0
435000.0,80,3,2,1,3,2.0,2,159.0,400.0,0,0,0,0
373266.35,130,3,3,1,3,2.0,1,61.13,360.0,0,0,0,0
320000.0,95,3,3,1,3,3.0,1,131.0,280.0,0,0,0,0
380000.0,85,2,3,0,2,1.0,1,298.33,400.0,0,0,0,0
763830.0,120,2,3,1,2,11.0,2,208.33,950.0,1,1,1,0
490000.0,82,2,3,1,2,6.0,2,123.85,500.0,1,0,0,0
1300000.0,100,2,3,1,2,1.0,2,492.41,1000.0,1,0,1,0
657000.0,90,2,3,1,2,3.0,2,110.0,500.0,0,0,0,0
950000.0,157,4,4,2,4,4.0,3,297.5,313.0,0,0,0,0
609000.0,78,2,3,1,2,2.0,2,167.0,500.0,0,0,0,0
487000.0,79,2,3,1,2,6.0,3,189.0,396.0,0,0,1,0
400000.0,78,2,2,1,2,5.0,2,183.92,350.0,0,0,1,0
990000.0,120,2,3,1,2,5.0,2,313.92,1100.0,1,1,1,1
950000.0,120,3,3,1,3,15.0,2,294.06,990.0,0,1,1,1
890000.0,150,3,3,1,3,3.0,2,133.33,300.0,0,0,0,0
420000.0,90,3,3,1,3,3.0,1,117.25,350.0,0,0,0,0
564000.0,140,3,4,1,3,1.0,2,150.0,250.0,0,0,0,0
810000.0,140,3,4,1,3,3.0,3,333.33,750.0,0,0,0,0
390000.0,150,2,3,1,2,4.0,1,37.5,450.0,0,1,1,0
390000.0,130,3,3,1,3,4.0,1,59.73,380.0,0,1,1,0
585000.0,178,3,4,2,3,3.0,2,215.0,394.0,0,0,0,0
340000.0,79,2,3,1,2,1.0,1,90.0,350.0,0,1,1,0
370000.0,64,1,2,0,1,2.0,1,75.5,202.0,0,0,0,0
375000.0,64,1,2,0,1,2.0,1,83.33,262.0,0,0,0,0
720000.0,125,2,3,1,2,2.0,3,200.0,400.0,0,0,1,0
220000.0,70,2,3,0,2,3.0,1,39.07,250.0,0,0,0,0
310000.0,65,2,2,1,2,3.0,1,85.0,380.0,0,0,0,0
750000.0,168,3,3,1,3,4.0,2,209.42,300.0,0,0,1,0
680000.0,69,2,3,1,2,0.0,2,25.42,600.0,0,0,0,0
1280000.0,134,2,4,1,2,1.0,2,400.0,1500.0,1,1,1,0
1390000.0,161,3,2,1,3,0.0,2,48.33,1210.0,0,0,0,0
1120000.0,260,3,4,1,3,0.0,2,21.17,1800.0,0,0,0,0
1300000.0,250,3,4,1,3,0.0,3,41.67,3000.0,0,0,0,0
988300.0,111,2,2,1,2,1.0,2,208.33,400.0,0,0,0,0
500000.0,46,1,1,0,1,3.0,0,58.33,365.0,1,0,0,0
890000.0,132,2,2,1,2,2.0,2,250.0,750.0,0,0,1,0
600000.0,90,1,2,0,1,1.0,2,100.0,300.0,0,0,0,0
1090000.0,97,2,3,1,2,8.0,3,38.25,550.0,0,0,0,0
950000.0,64,2,2,2,2,7.0,3,394.0,610.0,0,0,1,1
1332000.0,196,4,4,2,4,6.0,3,2600.0,2600.0,0,1,1,0
920000.0,155,3,4,1,3,6.0,2,316.67,1400.0,1,0,1,0
1190000.0,250,3,4,1,3,3.0,2,250.0,300.0,0,0,0,0
250000.0,27,1,1,1,1,11.0,1,200.0,1000.0,1,1,0,1
790000.0,121,2,3,1,2,6.0,1,177.08,1173.0,1,0,0,0
395000.0,104,2,3,0,2,0.0,0,110.0,250.0,0,0,0,0
640000.0,118,1,3,0,1,2.0,0,130.0,350.0,0,0,0,0
1800000.0,260,4,4,2,4,6.0,3,41.67,1600.0,0,0,0,0
1300000.0,153,4,3,1,4,10.0,3,35.0,1300.0,0,0,0,0
380000.0,90,2,2,0,2,2.0,0,117.0,200.0,0,0,0,0
735000.0,98,2,3,1,2,0.0,2,20.5,900.0,0,0,0,0
470000.0,80,1,2,0,1,9.0,1,82.58,550.0,1,0,1,0
470000.0,75,1,2,0,1,13.0,1,130.0,730.0,1,1,1,0
379000.0,62,1,2,0,1,14.0,1,127.35,800.0,1,1,1,0
543232.0,100,2,3,1,2,2.0,1,192.78,450.0,0,0,0,0
550000.0,70,1,2,0,1,9.0,1,115.82,800.0,1,1,1,0
770000.0,104,2,3,1,2,7.0,2,125.0,680.0,1,0,0,0
340000.0,60,1,2,0,1,3.0,0,106.33,360.0,0,0,0,0
1199000.0,125,2,4,1,2,4.0,3,230.0,950.0,1,1,1,0
900000.0,90,3,3,1,3,1.0,1,250.17,1150.0,0,0,0,0
1115000.0,330,3,6,1,3,4.0,4,276.92,625.0,0,0,0,0
580000.0,100,3,3,1,3,4.0,2,180.0,550.0,1,0,1,0
970000.0,480,6,8,8,6,1.0,0,400.0,200.0,0,0,0,0
470000.0,78,1,3,0,1,8.0,1,133.0,650.0,1,1,1,0
743160.0,67,2,2,2,2,2.0,2,190.0,450.0,0,0,1,0
1085000.0,120,3,4,1,3,4.0,2,364.92,650.0,0,0,1,0
2000000.0,260,4,4,1,4,6.0,4,438.83,1035.0,0,0,1,0
699000.0,98,2,3,1,2,3.0,1,49.35,250.0,0,0,0,0
2838582.0,173,5,4,2,5,0.0,4,39.17,1700.0,0,0,0,0
2174458.0,143,5,4,2,5,0.0,3,39.17,1000.0,0,0,0,0
2361245.0,143,5,4,2,5,0.0,3,39.17,1000.0,0,0,0,0
2571365.0,173,5,4,2,5,0.0,4,39.17,1000.0,0,0,0,0
2842805.0,221,6,4,2,6,0.0,4,39.17,2200.0,0,0,0,0
2312894.0,143,5,4,2,5,0.0,3,39.17,1000.0,0,0,0,0
2782560.0,173,5,4,2,5,0.0,4,39.17,1700.0,0,0,0,0
650000.0,105,2,3,1,2,1.0,1,163.0,550.0,0,0,1,0
770000.0,140,3,4,1,3,5.0,1,172.0,800.0,1,0,0,0
560000.0,70,2,2,1,2,9.0,1,128.33,700.0,1,0,0,0
480000.0,70,2,2,1,2,3.0,1,72.93,700.0,1,0,0,0
738000.0,65,2,2,2,2,5.0,2,222.17,350.0,0,0,1,0
1223600.0,231,4,4,2,4,2.0,2,162.64,750.0,0,0,0,0
1422000.0,172,2,2,1,2,3.0,2,310.0,500.0,0,0,1,0
630000.0,133,3,4,1,3,3.0,1,172.0,536.36,1,0,0,0
600000.0,100,2,3,1,2,2.0,2,104.16,516.0,0,0,0,0
1450000.0,190,4,4,2,4,1.0,2,345.0,1300.0,0,0,1,0
1172000.0,253,4,4,2,4,0.0,2,279.24,780.0,0,0,0,0
1290000.0,152,3,3,1,3,4.0,3,400.0,500.0,0,0,1,1
1112000.0,105,2,3,1,2,1.0,2,300.0,400.0,0,0,1,1
1490000.0,152,3,3,1,3,4.0,3,400.0,400.0,0,0,1,1
800000.0,149,3,4,1,3,2.0,2,132.9,420.0,0,0,1,0
1490000.0,153,2,3,1,2,6.0,3,378.08,500.0,0,0,1,1
1580000.0,230,3,3,1,3,7.0,2,40.58,1000.0,0,0,0,0
852000.0,100,3,3,1,3,1.0,2,1713.0,213.0,1,0,0,0
1500000.0,250,3,4,1,3,0.0,3,45.83,1600.0,0,0,0,0
2200000.0,215,4,3,1,4,0.0,3,49.17,2400.0,0,0,1,0
690000.0,145,2,4,1,2,2.0,2,198.0,700.0,0,0,0,0
600000.0,60,2,2,1,2,3.0,2,187.83,450.0,0,0,0,0
630000.0,120,2,3,1,2,6.0,2,132.01,900.0,1,0,1,0
550000.0,108,2,3,1,2,2.0,1,98.0,450.0,0,0,0,0
792000.0,71,2,3,1,2,3.0,3,236.0,400.0,0,0,1,1
765000.0,71,2,3,1,2,5.0,2,236.0,400.0,0,0,1,1
400000.0,109,3,3,1,3,3.0,2,63.0,420.0,1,0,0,0
700000.0,200,2,3,1,2,0.0,1,83.33,400.0,0,0,1,0
630000.0,110,3,3,1,3,2.0,4,161.85,1360.0,1,0,1,0
780000.0,160,3,4,2,3,3.0,2,131.59,730.0,0,0,0,0
730000.0,140,3,4,1,3,2.0,4,219.42,352.0,0,0,0,0
355000.0,70,1,3,0,1,5.0,1,67.97,500.0,1,0,1,0
1200000.0,180,3,4,1,3,8.0,3,360.0,1200.0,0,1,1,0
500000.0,99,3,3,1,3,2.0,1,139.58,620.0,1,0,0,0
294000.0,40,1,1,1,1,1.0,1,37.83,600.0,1,1,0,0
1190000.0,170,3,4,2,3,3.0,2,265.8,1590.0,1,1,1,0
430000.0,75,1,2,0,1,1.0,1,125.0,330.0,0,0,0,0
690000.0,160,3,4,1,3,3.0,2,126.29,400.0,0,0,0,0
957500.0,170,2,4,1,2,3.0,2,358.33,1200.0,1,1,1,0
799000.0,176,2,4,1,2,3.0,2,165.83,650.0,0,0,0,0
750000.0,140,3,4,1,3,2.0,2,91.92,1200.0,1,0,1,0
560000.0,143,2,4,1,2,1.0,2,180.0,600.0,0,0,1,0
600000.0,80,1,2,2,1,5.0,1,100.0,716.0,1,0,0,0
650000.0,90,3,3,1,3,3.0,1,78.75,560.0,0,0,0,0
750000.0,150,3,2,1,3,1.0,3,300.0,609.0,0,0,0,0
430000.0,100,2,3,1,2,2.0,2,141.67,400.0,0,0,0,0
610000.0,135,3,3,1,3,3.0,2,99.97,250.0,0,0,0,0
1000000.0,305,3,5,1,3,5.0,2,239.0,1270.0,1,0,0,0
640000.0,130,3,4,1,3,1.0,2,182.26,700.0,0,0,0,0
638000.0,180,3,4,2,3,3.0,2,150.0,350.0,0,0,0,0
400000.0,93,3,3,2,3,4.0,2,69.15,350.0,1,0,0,0
598000.0,130,2,4,1,2,1.0,2,286.72,950.0,1,0,0,0
650000.0,130,3,4,1,3,3.0,2,202.02,850.0,1,1,0,0
1178142.76,190,3,3,1,3,1.0,2,97.89,700.0,1,0,0,0
690000.0,160,2,4,2,2,1.0,2,101.54,440.0,0,0,0,0
395000.0,85,2,3,1,2,10.0,1,194.5,800.0,1,1,1,0
640000.0,170,3,3,1,3,3.0,2,95.31,340.0,0,0,0,0
542800.0,100,3,4,1,3,5.0,2,171.08,800.0,1,0,0,0
1200000.0,300,5,4,2,5,6.0,3,359.31,1400.0,0,0,0,0
450000.0,110,2,3,1,2,2.0,2,115.33,550.0,0,0,0,0
490000.0,160,3,4,1,3,4.0,2,171.0,557.0,1,1,1,0
396000.0,95,2,3,1,2,3.0,2,84.23,350.0,0,0,0,0
450000.0,95,2,3,1,2,2.0,2,84.23,350.0,0,0,0,0
460000.0,100,2,3,1,2,2.0,1,163.0,500.0,0,0,0,0
400000.0,83,3,2,1,3,2.0,1,130.0,570.0,0,0,0,0
375000.0,80,2,2,1,2,0.0,1,71.89,350.0,0,0,0,0
440000.0,70,3,2,2,3,1.0,1,125.0,500.0,0,0,0,0
1200000.0,330,5,4,1,5,8.0,4,425.2,900.0,0,1,1,0
