preco,area,salas,quartos,suites,banheiros,andar,garagens,iptu,condominio,portaria,distancia_metro,espaco_social,piscina,academia,lat,lng,ranking_escola,distancia_escola,renda_media,qtd_crimes_violentos,farmacias_proximas,supermercados_proximos,parques_proximos
330000.0,58,2,2,1,2,6.0,1,59.12,450.0,1,3611,0,0,1,-19.8299754,-43.9801648,124,0.296,1273,36,7,4,0
375000.0,160,2,3,0,2,3.0,2,150.0,200.0,0,3360,0,0,0,-19.83009001,-43.97764999,124,0.544,1273,36,3,2,0
295000.0,100,1,2,0,1,3.0,1,37.96,200.0,1,3418,0,0,0,-19.83031481,-43.97816175,124,0.502,1273,36,3,2,0
230000.0,94,1,3,0,1,4.0,1,49.24,300.0,0,2724,0,0,0,-19.8306689,-43.971047,124,1.231,1273,36,8,1,0
150000.0,45,1,2,0,1,2.0,1,37.05,200.0,0,3712,0,0,0,-19.83124293,-43.98080022,124,0.347,1273,36,7,5,0
185000.0,48,1,2,0,1,3.0,1,25.0,220.0,1,692,0,0,0,-19.8168549,-43.9428406,125,0.199,1502,21,5,5,0
150000.0,50,1,2,0,1,1.0,1,400.0,220.0,1,593,0,0,0,-19.8172941,-43.9438481,125,0.313,1502,21,4,5,2
180000.0,50,1,2,0,1,3.0,1,30.0,240.0,1,593,0,1,0,-19.8172941,-43.9438481,125,0.313,1502,21,4,5,2
155000.0,50,1,2,0,1,1.0,1,38.04,220.0,1,593,0,0,0,-19.8172941,-43.9438481,125,0.313,1502,21,4,5,2
220800.0,49,1,2,0,1,2.0,1,37.37,173.0,0,325,1,0,0,-19.81913892,-43.94567969,125,0.589,1502,21,5,6,3
320000.0,96,1,3,1,1,2.0,2,58.33,250.0,0,2661,0,0,0,-19.81797611,-43.97183253,64,0.271,2196,20,7,2,6
250000.0,52,2,2,1,2,3.0,1,80.0,180.0,0,1980,0,0,0,-19.81896435,-43.96539998,26,0.41,6171,20,11,4,6
480000.0,140,3,4,2,3,3.0,1,100.0,200.0,0,1547,0,0,0,-19.81936492,-43.96127799,71,0.305,1853,20,16,5,5
217900.0,48,1,2,0,1,2.0,1,71.0,200.0,0,1354,0,0,0,-19.81982,-43.95949001,71,0.234,1853,20,18,6,3
170000.0,56,1,2,0,1,4.0,1,76.0,180.0,1,771,0,0,0,-19.82003361,-43.95383171,57,0.517,2048,20,19,8,6
230000.0,53,1,2,0,1,3.0,1,35.15,200.0,0,2084,0,0,0,-19.82033847,-43.966585,26,0.573,6171,20,9,4,6
225000.0,53,1,2,0,1,2.0,1,36.0,200.0,0,2084,0,0,0,-19.82033847,-43.966585,26,0.573,6171,20,9,4,6
245000.0,50,2,2,1,2,5.0,1,40.83,290.0,1,2188,0,1,0,-19.82049171,-43.96759578,26,0.619,6171,20,6,4,5
192284.0,45,1,2,0,1,3.0,1,100.0,254.0,1,1071,0,1,0,-19.82124498,-43.956949,71,0.433,1853,20,14,10,6
198800.0,44,1,2,0,1,3.0,1,48.33,290.0,1,1071,0,1,0,-19.82124498,-43.956949,71,0.433,1853,20,14,10,6
215000.0,45,1,2,0,1,5.0,1,50.0,298.0,1,1071,0,1,0,-19.82124498,-43.956949,71,0.433,1853,20,14,10,6
195000.0,55,1,2,0,1,8.0,1,53.39,250.0,1,2103,0,1,0,-19.82150921,-43.96683064,26,0.705,6171,20,9,5,4
210000.0,65,1,3,0,1,3.0,1,75.0,280.0,1,1233,0,0,0,-19.82192389,-43.9585182,71,0.46,1853,20,15,9,3
195960.0,49,1,2,0,1,3.0,1,72.0,203.0,1,1081,0,1,0,-19.82220066,-43.95705883,71,0.525,1853,20,9,9,5
190000.0,48,1,2,0,1,2.0,1,42.66,200.0,1,1081,0,1,0,-19.82220066,-43.95705883,71,0.525,1853,20,9,9,5
190000.0,51,1,2,0,1,1.0,1,42.66,210.0,1,1081,0,1,0,-19.82220066,-43.95705883,71,0.525,1853,20,9,9,5
185000.0,55,1,2,0,1,4.0,1,42.66,203.2,1,1081,0,1,0,-19.82220066,-43.95705883,71,0.525,1853,20,9,9,5
375000.0,110,2,3,1,2,1.0,2,97.24,100.0,0,1923,0,0,0,-19.8222104,-43.96511482,26,0.77,6171,20,9,6,5
175000.0,45,1,2,0,1,4.0,1,62.0,250.0,1,2106,0,1,0,-19.82243633,-43.96685824,26,0.806,6171,20,8,5,4
180000.0,45,1,2,0,1,4.0,1,62.0,750.0,1,2106,0,1,0,-19.82243633,-43.96685824,26,0.806,6171,20,8,5,4
215000.0,45,1,2,0,1,3.0,1,72.0,280.0,1,2106,0,1,0,-19.82243633,-43.96685824,26,0.806,6171,20,8,5,4
212000.0,62,1,3,0,1,4.0,1,40.62,280.0,1,1324,0,1,0,-19.82270743,-43.9593572,71,0.547,1853,20,9,7,3
220000.0,50,1,2,0,1,2.0,1,78.2,230.0,0,2109,0,0,0,-19.82285933,-43.96687068,26,0.853,6171,20,9,4,4
180000.0,45,1,2,0,1,5.0,1,71.0,230.0,0,2109,0,0,0,-19.82285933,-43.96687068,26,0.853,6171,20,9,4,4
220000.0,60,1,3,0,1,4.0,1,65.0,180.0,0,1318,0,0,0,-19.82295556,-43.95928683,71,0.574,1853,20,9,7,3
230000.0,62,1,3,0,1,4.0,1,100.0,150.0,0,1299,0,1,0,-19.8236237,-43.959019,71,0.646,1853,20,9,8,3
265000.0,63,1,3,0,1,4.0,1,83.33,159.0,0,1299,0,0,0,-19.8236237,-43.959019,71,0.646,1853,20,9,8,3
185000.0,44,1,2,0,1,2.0,1,32.5,240.0,1,1299,0,1,0,-19.8236237,-43.959019,71,0.646,1853,20,9,8,3
150000.0,44,1,2,0,1,2.0,0,31.08,70.0,0,1226,0,0,0,-19.8238761,-43.9582656,71,0.677,1853,20,8,8,3
245000.0,44,1,2,0,1,1.0,0,34.0,150.0,0,1939,0,0,0,-19.82398546,-43.96513638,71,0.948,1853,20,10,5,5
225000.0,48,1,2,0,1,2.0,1,63.0,100.0,0,2036,0,0,0,-19.82403382,-43.96606388,26,0.972,6171,20,10,4,5
229000.0,48,1,2,0,1,3.0,1,63.0,100.0,0,2036,0,0,0,-19.82403382,-43.96606388,26,0.972,6171,20,10,4,5
370000.0,103,1,2,0,1,4.0,1,84.92,200.0,0,1936,0,0,0,-19.8269337,-43.96445192,71,1.168,1853,20,11,4,8
170000.0,65,1,2,0,1,16.0,1,80.0,550.0,1,1959,0,0,0,-19.8277629,-43.96438941,71,1.246,1853,20,11,4,9
320000.0,70,2,3,1,2,2.0,2,80.0,150.0,0,1952,0,0,0,-19.8279262,-43.9642574,71,1.256,1853,20,11,4,8
210000.0,72,1,3,0,1,5.0,1,100.0,170.0,0,1632,0,0,0,-19.8280932,-43.9608757,71,1.16,1853,20,9,6,8
160000.0,51,1,2,0,1,1.0,1,28.0,204.0,0,1634,0,0,0,-19.8281497,-43.9608722,71,1.166,1853,20,9,6,9
120000.0,50,1,2,0,1,2.0,1,60.0,60.0,0,2164,0,0,0,-19.819904,-43.926139,97,1.483,1421,1,1,1,0
155900.0,181,1,2,0,1,1.0,1,37.32,190.0,1,1856,0,1,0,-19.82227393,-43.9277616,97,1.181,1421,1,3,4,0
260000.0,72,1,3,0,1,4.0,1,54.51,230.0,0,447,0,0,0,-19.82132144,-43.9509634,57,0.841,2048,46,12,8,5
590000.0,198,2,3,1,2,1.0,2,183.16,250.0,0,285,0,0,0,-19.82411315,-43.94536265,125,1.019,1502,46,5,8,6
575000.0,169,2,3,1,2,1.0,2,156.0,200.0,0,346,0,0,0,-19.8241772,-43.9489775,57,1.201,2048,46,7,7,6
316138.0,69,1,2,1,1,5.0,1,90.0,224.0,0,628,0,0,0,-19.82710999,-43.94904004,54,1.05,2113,46,8,4,6
195000.0,70,1,2,0,1,10.0,1,70.56,330.0,1,603,0,0,0,-19.82226084,-43.95248815,57,0.791,2048,33,9,8,6
250000.0,60,1,2,0,1,6.0,1,31.0,325.0,1,586,0,0,0,-19.82300762,-43.95220687,57,0.873,2048,33,9,7,5
250000.0,72,1,2,0,1,14.0,1,36.0,350.0,1,586,0,0,0,-19.82300762,-43.95220687,57,0.873,2048,33,9,7,5
215000.0,60,1,2,0,1,13.0,1,350.0,340.0,1,586,0,0,0,-19.82300762,-43.95220687,57,0.873,2048,33,9,7,5
330000.0,76,2,3,1,2,0.0,1,93.5,525.0,0,885,0,1,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
360000.0,85,2,3,1,2,7.0,2,1000.0,500.0,1,885,1,1,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
600000.0,86,2,3,1,2,6.0,1,89.0,500.0,0,885,1,0,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
354200.0,85,2,3,1,2,2.0,1,64.64,560.0,1,885,1,1,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
580000.0,172,3,3,1,3,9.0,2,254.0,540.0,1,885,1,1,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
350000.0,85,2,3,1,2,5.0,2,69.4,400.0,0,885,1,1,0,-19.82505211,-43.95449694,71,0.926,1853,33,9,6,10
266600.0,59,1,2,0,1,1.0,1,82.0,380.0,1,857,1,1,1,-19.82544343,-43.95400039,71,0.99,1853,33,8,5,9
410000.0,75,2,3,1,2,6.0,1,141.42,450.0,1,812,1,1,1,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
480000.0,77,2,3,1,2,7.0,2,121.0,460.0,1,812,1,1,0,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
430000.0,93,2,3,1,2,12.0,2,141.67,450.0,1,812,1,1,1,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
290000.0,55,2,2,1,2,2.0,1,86.64,350.0,1,812,1,1,0,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
360000.0,70,2,3,1,2,4.0,1,116.63,400.0,1,812,1,1,0,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
309000.0,70,1,2,1,1,11.0,1,140.0,365.0,1,812,1,1,0,-19.826368,-43.95286524,54,1.096,2113,33,8,6,7
380000.0,60,1,2,0,1,2.0,1,60.0,210.0,1,707,0,0,0,-19.8277519,-43.9440818,54,1.239,2113,33,5,5,4
220000.0,45,1,2,0,1,2.0,1,42.39,169.0,1,707,0,0,0,-19.8277519,-43.9440818,54,1.239,2113,33,5,5,4
225000.0,55,1,2,0,1,1.0,1,73.0,233.0,1,707,0,0,0,-19.8277519,-43.9440818,54,1.239,2113,33,5,5,4
195000.0,45,1,2,0,1,4.0,1,75.0,180.0,1,707,0,0,0,-19.8277519,-43.9440818,54,1.239,2113,33,5,5,4
798000.0,135,2,4,1,2,3.0,2,200.0,300.0,0,1103,0,0,0,-19.8281113,-43.9549469,54,0.956,2113,33,5,6,11
655500.0,127,2,3,1,2,1.0,2,180.0,250.0,0,1103,0,1,0,-19.8281113,-43.9549469,54,0.956,2113,33,5,6,11
644000.0,160,3,4,2,3,3.0,4,148.0,230.0,0,1572,0,0,0,-19.82875939,-43.95987418,54,1.182,2113,33,10,4,10
662400.0,160,2,3,1,2,1.0,2,91.67,280.0,0,1572,0,1,0,-19.82875939,-43.95987418,54,1.182,2113,33,10,4,10
890000.0,200,2,3,1,2,1.0,2,166.0,150.0,0,1480,1,0,0,-19.828788,-43.95883749,54,1.104,2113,33,8,5,10
459266.88,96,2,3,1,2,1.0,1,51.02,100.0,0,1362,0,0,0,-19.82929306,-43.957115,54,0.947,2113,33,6,6,11
280000.0,70,1,2,0,1,3.0,1,41.06,236.0,0,1628,0,0,0,-19.82995601,-43.95972192,54,1.081,2113,33,8,4,10
188861.03,50,1,2,0,1,3.0,2,30.91,180.0,0,596,0,0,0,-19.830644,-43.944543,54,0.98,2113,33,2,5,4
756900.0,111,3,4,1,3,3.0,2,205.0,250.0,0,1530,0,0,0,-19.83068999,-43.95798001,54,0.89,2113,33,9,4,11
400000.0,90,2,3,1,2,1.0,1,108.33,250.0,0,457,0,0,0,-19.830861,-43.94284232,54,1.111,2113,33,2,6,4
730000.0,140,2,4,1,2,3.0,2,250.0,320.0,1,1344,0,0,0,-19.83108205,-43.95508266,54,0.664,2113,33,9,5,13
590000.0,130,2,3,1,2,2.0,1,1000.0,275.0,0,1490,0,0,0,-19.83142872,-43.95674138,54,0.741,2113,33,6,4,12
320000.0,68,2,2,1,2,2.0,2,120.0,380.0,0,357,0,0,0,-19.8318583,-43.942613,54,1.078,2113,33,3,7,4
550000.0,100,2,3,1,2,1.0,2,148.91,500.0,0,357,0,0,0,-19.8318583,-43.942613,54,1.078,2113,33,3,7,4
341000.0,117,1,2,0,1,1.0,1,47.25,90.0,0,209,0,0,0,-19.833337,-43.9420306,54,1.073,2113,33,4,6,4
450000.0,145,2,3,1,2,2.0,2,149.04,250.0,0,503,0,0,0,-19.8334347,-43.94497587,54,0.779,2113,33,3,5,5
245000.0,60,1,2,0,1,3.0,1,44.27,140.0,0,328,0,0,0,-19.83552419,-43.94300537,54,0.925,2113,33,3,5,2
380000.0,140,2,3,1,2,2.0,1,66.67,200.0,0,876,0,0,0,-19.8358388,-43.9484126,54,0.358,2113,33,8,3,3
571000.0,107,2,3,1,2,1.0,2,180.0,180.0,0,1440,0,0,0,-19.83646998,-43.95378,54,0.208,2113,33,9,3,10
650000.0,120,2,3,0,2,1.0,2,1100.0,200.0,0,1395,0,0,0,-19.83677642,-43.95327201,54,0.165,2113,33,9,4,10
710000.0,156,2,3,1,2,1.0,2,200.0,400.0,0,1106,0,1,0,-19.83811388,-43.94992961,54,0.288,2113,33,13,4,1
315000.0,75,1,2,0,1,4.0,1,96.0,200.0,0,679,0,0,0,-19.8383643,-43.9449403,54,0.758,2113,33,9,3,1
360000.0,120,2,2,1,2,3.0,1,101.0,170.0,0,766,0,0,0,-19.83915574,-43.94527804,54,0.757,2113,33,9,3,1
275000.0,80,2,2,1,2,1.0,1,101.0,170.0,0,766,0,0,0,-19.83915574,-43.94527804,54,0.757,2113,33,9,3,1
275000.0,80,2,2,1,2,2.0,1,101.0,170.0,0,766,0,0,0,-19.83915574,-43.94527804,54,0.757,2113,33,9,3,1
253000.0,65,1,3,0,1,6.0,1,48.97,300.0,0,970,1,1,0,-19.84025221,-43.9468611,54,0.684,2113,33,6,5,1
514984.0,165,3,3,1,3,1.0,3,136.33,200.0,1,1156,0,0,0,-19.8421969,-43.9472346,54,0.817,2113,33,6,4,1
300000.0,64,1,3,1,1,4.0,1,100.0,130.0,0,4652,0,0,0,-19.82281433,-43.99119696,110,0.416,1705,20,10,8,2
302500.0,90,1,2,0,1,4.0,1,150.0,180.0,0,4998,0,0,0,-19.82292038,-43.99450251,110,0.272,1705,20,11,9,2
295000.0,120,2,2,0,2,3.0,1,54.68,100.0,0,4755,0,0,0,-19.82352561,-43.99215462,110,0.289,1705,20,13,10,3
250000.0,45,1,2,0,1,3.0,1,66.67,250.0,0,4860,0,0,0,-19.824968,-43.9930789,110,0.118,1705,20,14,10,4
320000.0,90,2,2,0,2,4.0,2,75.0,350.0,0,4079,0,0,0,-19.82540265,-43.98555282,124,0.471,1273,20,13,10,2
297000.0,60,1,2,0,1,1.0,1,74.5,200.0,0,4079,0,0,0,-19.82540265,-43.98555282,124,0.471,1273,20,13,10,2
430000.0,111,2,3,1,2,2.0,1,124.67,200.0,0,4135,0,0,0,-19.82592002,-43.98602996,124,0.467,1273,20,11,9,2
350000.0,67,2,3,1,2,1.0,1,85.83,200.0,0,4135,0,0,0,-19.82592002,-43.98602996,124,0.467,1273,20,11,9,2
425530.0,72,2,3,1,2,2.0,1,91.67,200.0,1,4135,0,1,0,-19.82592002,-43.98602996,124,0.467,1273,20,11,9,2
188769.24,60,1,2,0,1,3.0,1,35.67,200.0,0,4187,0,0,0,-19.82622639,-43.98649832,124,0.486,1273,20,10,9,2
300000.0,103,1,2,0,1,4.0,2,91.67,170.0,0,4430,0,0,0,-19.8284358,-43.9885042,124,0.619,1273,20,11,7,1
250000.0,54,1,2,0,1,3.0,1,33.33,230.0,0,4370,0,0,0,-19.82944859,-43.98773129,124,0.546,1273,20,10,7,1
349000.0,70,2,3,1,2,4.0,1,100.0,270.0,1,645,1,1,1,-19.82836576,-43.93975712,97,1.042,1421,29,5,6,0
270000.0,55,2,2,1,2,7.0,1,90.0,340.0,1,645,1,1,1,-19.82836576,-43.93975712,97,1.042,1421,29,5,6,0
345000.0,60,2,2,1,2,5.0,1,250.0,250.0,1,645,1,1,1,-19.82836576,-43.93975712,97,1.042,1421,29,5,6,0
299000.0,130,1,2,0,1,1.0,1,66.67,250.0,1,645,1,1,1,-19.82836576,-43.93975712,97,1.042,1421,29,5,6,0
349000.0,72,2,3,1,2,7.0,1,76.23,230.0,1,645,1,1,1,-19.82836576,-43.93975712,97,1.042,1421,29,5,6,0
280000.0,79,2,3,0,2,2.0,1,89.83,780.0,1,569,1,1,0,-19.82922919,-43.93873718,97,0.905,1421,29,6,7,0
260000.0,83,2,3,0,2,4.0,1,107.0,750.0,1,569,0,0,0,-19.82922919,-43.93873718,97,0.905,1421,29,6,7,0
350000.0,83,2,3,0,2,5.0,1,85.0,660.0,1,569,1,1,0,-19.82922919,-43.93873718,97,0.905,1421,29,6,7,0
372600.0,80,2,3,0,2,9.0,1,76.65,730.0,1,569,1,1,0,-19.82922919,-43.93873718,97,0.905,1421,29,6,7,0
255000.0,80,1,3,0,1,6.0,1,105.0,788.0,1,569,1,1,0,-19.82922919,-43.93873718,97,0.905,1421,29,6,7,0
160000.0,49,1,2,0,1,2.0,1,34.76,100.0,0,571,0,0,0,-19.82923278,-43.93867282,97,0.898,1421,29,6,7,0
320000.0,98,1,2,1,1,0.0,1,57.01,108.0,0,588,0,0,0,-19.82978677,-43.93704895,97,0.718,1421,29,9,8,0
260000.0,60,1,2,1,1,11.0,1,81.67,360.0,1,522,1,1,1,-19.83009567,-43.93771908,97,0.77,1421,29,8,9,1
380000.0,70,2,3,1,2,7.0,1,83.33,470.0,1,522,1,1,1,-19.83009567,-43.93771908,97,0.77,1421,29,8,9,1
200000.0,60,1,3,0,1,4.0,1,34.5,250.0,1,754,0,0,0,-19.83177037,-43.9334762,97,0.289,1421,29,9,8,2
692500.0,150,2,3,1,2,3.0,2,166.67,250.0,0,1688,0,0,0,-19.82983998,-43.96047999,54,1.151,2113,19,9,5,10
750000.0,150,2,2,0,2,1.0,2,150.0,315.0,0,2098,0,0,0,-19.83297802,-43.96296735,60,1.025,2617,19,9,3,11
699000.0,63,2,3,1,2,2.0,2,34.75,350.0,0,2145,0,0,0,-19.83369,-43.96296003,60,0.946,2617,19,10,3,12
531728.0,135,2,2,1,2,1.0,2,100.0,200.0,1,2204,0,0,0,-19.836042,-43.9614855,60,0.715,2617,19,10,3,12
392900.0,55,2,2,1,2,2.0,2,80.0,280.0,0,2204,0,0,0,-19.836042,-43.9614855,60,0.715,2617,19,10,3,12
382800.0,55,2,2,1,2,3.0,2,80.0,250.0,0,2204,0,0,0,-19.836042,-43.9614855,60,0.715,2617,19,10,3,12
550000.0,64,2,3,1,2,2.0,2,91.67,300.0,0,2275,0,0,0,-19.8360499,-43.9624326,60,0.692,2617,19,7,3,12
570000.0,64,2,3,1,2,3.0,2,100.0,300.0,0,2275,0,0,0,-19.8360499,-43.9624326,60,0.692,2617,19,7,3,12
1400000.0,220,2,4,2,2,6.0,4,255.33,450.0,0,2257,0,0,0,-19.83607887,-43.96216242,60,0.694,2617,19,8,3,12
522000.0,83,2,3,1,2,1.0,2,113.33,280.0,0,2435,0,0,0,-19.83730655,-43.96326609,60,0.544,2617,19,4,2,12
340000.0,62,2,2,1,2,1.0,1,40.0,260.0,0,2366,0,1,0,-19.83738755,-43.96258659,60,0.543,2617,19,6,3,12
638800.0,195,2,4,1,2,1.0,2,100.0,400.0,0,2511,0,0,0,-19.83747267,-43.96410599,60,0.53,2617,19,4,1,12
380000.0,77,2,2,1,2,4.0,2,181.0,450.0,1,2571,1,1,0,-19.83815967,-43.96444304,60,0.461,2617,19,5,1,10
355000.0,60,1,2,0,1,8.0,2,48.33,310.0,0,2342,0,1,0,-19.83821661,-43.96220656,60,0.463,2617,19,7,3,10
590000.0,106,3,4,1,3,2.0,2,130.15,420.0,0,2361,0,0,0,-19.83848555,-43.96233459,60,0.43,2617,19,7,3,9
730000.0,150,2,3,1,2,1.0,3,150.0,200.0,0,1795,0,0,0,-19.83854002,-43.95674996,54,0.578,2113,19,8,2,8
980000.0,226,2,3,1,2,1.0,3,152.42,300.0,0,1849,0,0,0,-19.83964194,-43.9569221,54,0.656,2113,19,8,2,8
1200000.0,200,3,4,2,3,5.0,4,175.0,420.0,1,2254,0,1,0,-19.8401758,-43.96080592,60,0.359,2617,19,9,3,7
930000.0,160,2,3,1,2,3.0,3,300.0,300.0,0,1851,0,0,0,-19.84024768,-43.95670031,54,0.679,2113,19,8,2,7
740000.0,130,2,3,1,2,1.0,2,250.0,300.0,0,1851,0,0,0,-19.84024768,-43.95670031,54,0.679,2113,19,8,2,7
729394.3,225,4,4,2,4,2.0,1,100.0,240.0,0,2202,0,1,0,-19.84102673,-43.95997622,60,0.389,2617,19,9,2,5
199000.0,59,1,2,0,1,2.0,1,69.0,204.0,0,1648,0,0,0,-19.84203314,-43.95357558,54,0.669,2113,19,7,2,5
180000.0,43,1,2,0,1,5.0,1,75.0,190.0,0,1713,0,0,0,-19.84276927,-43.95380673,54,0.754,2113,19,6,2,4
232500.0,70,1,3,1,1,4.0,1,100.0,150.0,0,1665,0,0,0,-19.84311588,-43.95298339,54,0.773,2113,19,5,2,4
215000.0,47,2,2,1,2,3.0,1,66.67,350.0,1,1742,0,1,0,-19.843718,-43.95342895,54,0.847,2113,19,3,2,4
450000.0,105,2,3,1,2,1.0,2,1500.0,250.0,0,2191,0,0,0,-19.83003678,-43.96580936,60,1.371,2617,29,9,3,8
322000.0,64,2,3,1,2,2.0,1,88.15,300.0,1,2043,1,1,0,-19.8312483,-43.9635418,60,1.215,2617,29,7,3,10
420000.0,100,2,3,1,2,2.0,1,100.0,350.0,0,2364,0,0,0,-19.83164968,-43.96681702,60,1.222,2617,29,7,3,7
299000.0,50,1,2,0,1,1.0,1,62.5,50.0,1,2482,0,0,0,-19.83299173,-43.96732358,60,1.098,2617,29,8,2,5
480000.0,124,2,3,1,2,3.0,2,103.42,280.0,1,2493,0,0,0,-19.8331007,-43.96737554,60,1.089,2617,29,8,2,5
280000.0,85,1,3,0,1,2.0,1,85.0,180.0,0,2348,0,0,0,-19.83319539,-43.96568962,60,1.026,2617,29,8,2,10
290000.0,45,1,2,0,1,2.0,1,300.0,100.0,0,2511,0,0,0,-19.83344001,-43.96736003,60,1.054,2617,29,9,2,5
429000.0,93,1,2,0,1,4.0,2,170.0,200.0,0,2486,0,0,0,-19.83361224,-43.96697405,60,1.021,2617,29,9,2,7
409000.0,104,1,2,0,1,3.0,2,120.0,153.0,0,2486,0,0,0,-19.83361224,-43.96697405,60,1.021,2617,29,9,2,7
278000.0,44,1,2,0,1,2.0,2,80.0,135.0,0,2486,0,0,0,-19.83361224,-43.96697405,60,1.021,2617,29,9,2,7
409000.0,45,1,2,0,1,1.0,2,120.0,180.0,0,2486,0,0,0,-19.83361224,-43.96697405,60,1.021,2617,29,9,2,7
409000.0,103,1,2,0,1,1.0,2,120.0,153.0,0,2486,0,0,0,-19.83361224,-43.96697405,60,1.021,2617,29,9,2,7
270000.0,45,1,2,1,1,2.0,2,120.0,153.0,0,2498,0,0,0,-19.83364,-43.96708996,60,1.023,2617,29,9,2,6
273000.0,44,1,2,2,1,3.0,2,80.0,135.0,0,2498,0,0,0,-19.83364,-43.96708996,60,1.023,2617,29,9,2,6
270000.0,44,1,2,0,1,3.0,2,120.0,153.0,0,2498,0,0,0,-19.83364,-43.96708996,60,1.023,2617,29,9,2,6
520000.0,90,2,3,1,2,4.0,2,109.0,280.0,0,2381,0,0,0,-19.83404139,-43.96547866,60,0.93,2617,29,8,2,9
275000.0,60,1,2,0,1,3.0,1,45.83,290.0,0,2686,0,1,0,-19.83494702,-43.96833529,60,0.953,2617,29,6,1,3
342000.0,110,1,2,0,1,1.0,2,86.95,240.0,0,2686,0,0,0,-19.83494702,-43.96833529,60,0.953,2617,29,6,1,3
320000.0,87,1,2,0,1,1.0,1,91.58,220.0,0,2723,0,0,0,-19.835326,-43.96850434,60,0.928,2617,29,5,1,3
270000.0,55,1,2,0,1,1.0,1,54.17,280.0,0,2869,0,0,0,-19.8368191,-43.9691066,60,0.84,2617,29,6,1,2
420000.0,127,2,3,1,2,1.0,1,88.0,469.0,0,2895,0,0,0,-19.83762698,-43.96878421,60,0.754,2617,29,7,1,4
399000.0,120,2,2,1,2,3.0,2,150.0,150.0,0,5195,0,0,0,-19.8309451,-43.995453,47,0.314,2408,27,7,3,4
450000.0,149,3,3,2,3,2.0,3,124.33,195.0,0,5188,0,0,0,-19.83134687,-43.99529948,47,0.28,2408,27,9,3,5
650000.0,240,4,3,1,4,3.0,2,94.52,273.0,0,5027,0,0,0,-19.83187057,-43.993609,47,0.359,2408,27,10,7,4
275000.0,54,1,2,0,1,1.0,1,48.33,275.0,0,4378,0,0,0,-19.83202434,-43.98717829,124,0.611,1273,27,10,7,2
280000.0,64,1,3,0,1,1.0,1,800.0,200.0,0,4907,0,0,0,-19.8321657,-43.99235224,47,0.464,2408,27,9,6,4
399000.0,120,2,2,1,2,1.0,2,150.0,250.0,0,5208,0,0,0,-19.83284014,-43.99513787,47,0.167,2408,27,5,2,6
250000.0,60,2,3,1,2,1.0,2,41.31,180.0,0,4690,0,0,0,-19.83355966,-43.98982265,47,0.701,2408,27,9,5,4
450000.0,102,2,2,1,2,5.0,1,90.0,45.0,0,5115,0,0,0,-19.83377157,-43.99397,47,0.267,2408,27,5,3,5
295000.0,88,1,2,0,1,4.0,1,752.0,100.0,0,3988,0,0,0,-19.83526013,-43.98211705,124,0.738,1273,27,7,5,0
350000.0,60,2,3,0,2,1.0,1,60.0,120.0,0,4151,0,0,0,-19.83636,-43.983313,124,0.861,1273,27,7,5,1
310000.0,60,2,3,1,2,2.0,1,900.0,200.0,0,4665,0,0,0,-19.83702358,-43.98833354,47,0.937,2408,27,3,2,3
279000.0,63,1,3,0,1,3.0,1,41.04,200.0,0,4895,0,0,0,-19.8391099,-43.9898047,47,0.93,2408,27,1,2,3
275000.0,54,2,2,1,2,3.0,1,100.0,200.0,0,4754,0,0,0,-19.8399537,-43.9879253,47,1.142,2408,27,0,2,3
385000.0,90,2,4,1,2,1.0,3,83.33,200.0,0,4838,0,0,0,-19.8401495,-43.98872158,47,1.091,2408,27,0,1,3
636000.0,96,2,3,1,2,0.0,2,178.0,200.0,0,246,0,1,0,-19.83207837,-43.93940459,97,0.899,1421,45,7,6,1
165000.0,54,1,2,0,1,1.0,1,25.41,230.0,0,656,0,0,0,-19.83619392,-43.93433462,97,0.546,1421,45,9,9,1
570000.0,97,3,3,1,3,1.0,2,204.0,375.0,0,468,0,0,0,-19.8366654,-43.9366333,97,0.76,1421,45,10,5,1
330000.0,54,1,2,0,1,11.0,2,95.22,230.0,1,3078,1,1,0,-19.8328357,-43.9737655,124,1.037,1273,52,8,1,0
280000.0,48,1,2,0,1,6.0,2,350.0,235.0,1,3078,1,1,0,-19.8328357,-43.9737655,124,1.037,1273,52,8,1,0
220000.0,43,1,2,0,1,3.0,1,71.58,350.0,0,3513,0,1,0,-19.83295643,-43.97819091,124,0.667,1273,52,4,1,0
205000.0,55,1,2,0,1,1.0,1,60.0,200.0,1,3513,0,1,0,-19.83295643,-43.97819091,124,0.667,1273,52,4,1,0
215000.0,43,1,2,0,1,5.0,1,100.0,230.0,1,3513,0,1,0,-19.83295643,-43.97819091,124,0.667,1273,52,4,1,0
